year,instance,kernel_width,predicted_class,true_class,test
1990,indecent,0.2960602313433509,-fairness,-sanctity,categorization
1990,sin,0.30355715778789916,-sanctity,-sanctity,categorization
1990,iniquity,0.2794279068073571,-sanctity,-sanctity,categorization
1990,sinful,0.2930378605361493,-sanctity,-sanctity,categorization
1990,sinner,0.29576387242829966,-sanctity,-sanctity,categorization
1990,sins,0.2852647265055471,-sanctity,-sanctity,categorization
1990,sinned,0.2983661641497304,-sanctity,-sanctity,categorization
1990,whore,0.28403349478436246,+sanctity,-sanctity,categorization
1990,impiety,0.29636306229265463,-sanctity,-sanctity,categorization
1990,impious,0.3043654735129798,-sanctity,-sanctity,categorization
1990,profane,0.30082075385131457,+sanctity,-sanctity,categorization
1990,gross,0.2854532009690179,-fairness,-sanctity,categorization
1990,repulse,0.304913043811442,-loyalty,-sanctity,categorization
1990,sick,0.29272415211743513,+care,-sanctity,categorization
1990,promiscuous,0.2939757532149626,-sanctity,-sanctity,categorization
1990,adultery,0.2846585020548257,-sanctity,-sanctity,categorization
1990,debauchery,0.28974239380729394,-sanctity,-sanctity,categorization
1990,defile,0.29088410654853414,-sanctity,-sanctity,categorization
1990,prostitute,0.2981536380082109,-sanctity,-sanctity,categorization
1990,intemperate,0.3030193980436809,-sanctity,-sanctity,categorization
1990,wanton,0.29467436941535785,-care,-sanctity,categorization
1990,profligate,0.30479437627862316,-sanctity,-sanctity,categorization
1990,filth,0.30243258418704794,-sanctity,-sanctity,categorization
1990,tainted,0.28403815431115687,-sanctity,-sanctity,categorization
1990,stain,0.288185469173052,+sanctity,-sanctity,categorization
1990,debased,0.29157901217114945,-sanctity,-sanctity,categorization
1990,wickedness,0.2911620742071386,-sanctity,-sanctity,categorization
1990,wicked,0.28441486610479444,-sanctity,-sanctity,categorization
1990,blemish,0.2871747467479168,-sanctity,-sanctity,categorization
1990,pervert,0.2937582462226708,-authority,-sanctity,categorization
1990,wretched,0.2817597467372763,-sanctity,-sanctity,categorization
1990,cap,0.10002198955276329,neutral,neutral,null_test
1990,ton,0.09617692201031534,neutral,neutral,null_test
1990,circumstance,0.09633465367400051,neutral,neutral,null_test
1990,induce,0.09571754685222136,moral,neutral,null_test
1990,manufacturing,0.09871432433980892,neutral,neutral,null_test
1990,manufacture,0.10598910097578428,neutral,neutral,null_test
1990,platform,0.09397170859655124,neutral,neutral,null_test
1990,franchise,0.09823087439328734,moral,neutral,null_test
1990,spur,0.10214272155264997,neutral,neutral,null_test
1990,vertical,0.09582284447260853,neutral,neutral,null_test
1990,capricious,0.09293784678908305,moral,neutral,null_test
1990,horn,0.09358536790004836,neutral,neutral,null_test
1990,beaver,0.08895942579841058,neutral,neutral,null_test
1990,eleven,0.10134627437372941,neutral,neutral,null_test
1990,traverse,0.09116934940793846,neutral,neutral,null_test
1990,net,0.09406123829093395,moral,neutral,null_test
1990,credit,0.10317168491120547,neutral,neutral,null_test
1990,minister,0.08917177700906116,neutral,neutral,null_test
1990,retail,0.09090870244894594,neutral,neutral,null_test
1990,seal,0.09684660452323897,neutral,neutral,null_test
1990,tempt,0.09424746603999022,moral,neutral,null_test
1990,rotation,0.09158858242534569,neutral,neutral,null_test
1990,ought,0.09171966334019667,moral,neutral,null_test
1990,forge,0.09253329404128874,moral,neutral,null_test
1990,acquisition,0.09516811898391249,neutral,neutral,null_test
1990,repose,0.09410223975763851,moral,neutral,null_test
1990,indication,0.09557484952180101,neutral,neutral,null_test
1990,orb,0.09319320227743998,neutral,neutral,null_test
1990,vent,0.0978227334687745,moral,neutral,null_test
1990,edifice,0.08826017637957739,neutral,neutral,null_test
1990,vowel,0.09205719433651552,neutral,neutral,null_test
1990,staple,0.09196520768870611,neutral,neutral,null_test
1990,sub,0.09687894340780208,neutral,neutral,null_test
1990,forty,0.09533713469254528,neutral,neutral,null_test
1990,testament,0.09842201920113382,neutral,neutral,null_test
1990,barometer,0.09239208155496546,neutral,neutral,null_test
1990,treatment,0.09669403398832112,moral,neutral,null_test
1990,customary,0.09623340641305955,moral,neutral,null_test
1990,pork,0.09616664980281353,neutral,neutral,null_test
1990,bar,0.08982699957687146,neutral,neutral,null_test
1990,multitude,0.09068772068384881,moral,neutral,null_test
1990,pace,0.0899958525588604,neutral,neutral,null_test
1990,column,0.09921014140764216,neutral,neutral,null_test
1990,context,0.09667950720357689,neutral,neutral,null_test
1990,strand,0.0934818367756195,neutral,neutral,null_test
1990,machine,0.09668082136007075,neutral,neutral,null_test
1990,shout,0.10552092461867413,moral,neutral,null_test
1990,extension,0.09672447966858716,neutral,neutral,null_test
1990,brazen,0.09262328358771738,moral,neutral,null_test
1990,ruler,0.09663721208226596,moral,neutral,null_test
1990,depend,0.09401007152752142,neutral,neutral,null_test
1990,invisible,0.09733369260290908,moral,neutral,null_test
1990,borough,0.09521042644665215,neutral,neutral,null_test
1990,technical,0.0923614481679128,neutral,neutral,null_test
1990,reduction,0.09099376171471181,neutral,neutral,null_test
1990,contain,0.09669944726177672,neutral,neutral,null_test
1990,project,0.08847978022366047,neutral,neutral,null_test
1990,third,0.09331990717980845,neutral,neutral,null_test
1990,convention,0.09271627698857512,moral,neutral,null_test
1990,revolving,0.09705694158358741,neutral,neutral,null_test
1990,principle,0.09161630817203517,neutral,neutral,null_test
1990,pagan,0.09664378611450154,moral,neutral,null_test
1990,teeth,0.0943756568236397,neutral,neutral,null_test
1990,chalk,0.09084676002493354,neutral,neutral,null_test
1990,probability,0.09105169399365763,neutral,neutral,null_test
1990,rampart,0.09260361960825603,neutral,neutral,null_test
1990,boar,0.09769359303159972,neutral,neutral,null_test
1990,nitrate,0.09603809898511557,neutral,neutral,null_test
1990,antiquated,0.09878548206145032,moral,neutral,null_test
1990,fir,0.08810681859877276,neutral,neutral,null_test
1990,observer,0.09805188161135799,neutral,neutral,null_test
1990,apartments,0.09487474036840739,neutral,neutral,null_test
1990,priesthood,0.0934955141519778,moral,neutral,null_test
1990,council,0.09655549576124049,neutral,neutral,null_test
1990,reinforcement,0.09748363092159645,moral,neutral,null_test
1990,preposterous,0.0940581645742,moral,neutral,null_test
1990,semblance,0.09516451267755173,moral,neutral,null_test
1990,stretch,0.09164595177091785,neutral,neutral,null_test
1990,trunk,0.0961078622552667,neutral,neutral,null_test
1990,iron,0.0898229857856974,neutral,neutral,null_test
1990,hydrogen,0.08795580363918985,neutral,neutral,null_test
1990,news,0.09315912809873893,neutral,neutral,null_test
1990,sovereign,0.08968237206202588,moral,neutral,null_test
1990,apparent,0.09498350678643654,neutral,neutral,null_test
1990,forehead,0.09652041692335557,neutral,neutral,null_test
1990,diffuse,0.09517788573013203,neutral,neutral,null_test
1990,fence,0.10403439024119754,neutral,neutral,null_test
1990,convent,0.09324971524539116,moral,neutral,null_test
1990,duel,0.09829456690564767,moral,neutral,null_test
1990,alteration,0.09620895700448331,neutral,neutral,null_test
1990,application,0.09181228306756474,neutral,neutral,null_test
1990,bag,0.09373720377271136,neutral,neutral,null_test
1990,brass,0.09415530572563931,neutral,neutral,null_test
1990,publisher,0.096916132448229,moral,neutral,null_test
1990,bit,0.09732356801453783,neutral,neutral,null_test
1990,granite,0.09728127625760742,neutral,neutral,null_test
1990,examination,0.09387082201648096,neutral,neutral,null_test
1990,comparative,0.09146179500345461,neutral,neutral,null_test
1990,translator,0.09710166992292431,neutral,neutral,null_test
1990,concern,0.09423353326715667,moral,neutral,null_test
1990,ostentatious,0.09455004427565147,moral,neutral,null_test
1990,reform,0.09963867062474464,neutral,neutral,null_test
1990,rope,0.09724661048645866,neutral,neutral,null_test
1990,drake,0.09082698893442166,neutral,neutral,null_test
1990,dorsal,0.08971369660353841,neutral,neutral,null_test
1990,temperance,0.10103357345382719,moral,neutral,null_test
1990,manual,0.08852703209204427,neutral,neutral,null_test
1990,director,0.09461023876363132,neutral,neutral,null_test
1990,discerning,0.09981351592179137,moral,neutral,null_test
1990,flank,0.09392759795902272,neutral,neutral,null_test
1990,steel,0.09139529738310617,neutral,neutral,null_test
1990,indicate,0.0945339304335731,neutral,neutral,null_test
1990,interval,0.09618604266100333,neutral,neutral,null_test
1990,shorten,0.08910997227559328,neutral,neutral,null_test
1990,inconceivable,0.09458071944491077,moral,neutral,null_test
1990,testimony,0.09851125327032445,moral,neutral,null_test
1990,intermediate,0.09484798122958275,neutral,neutral,null_test
1990,cock,0.09139086417587024,neutral,neutral,null_test
1990,brand,0.10108337597388253,neutral,neutral,null_test
1990,recollect,0.0959291462383917,moral,neutral,null_test
1990,stately,0.09151632698427765,neutral,neutral,null_test
1990,fluid,0.09148762703312775,neutral,neutral,null_test
1990,gazette,0.09710859609458007,neutral,neutral,null_test
1990,diocese,0.10079132259406078,moral,neutral,null_test
1990,dock,0.10193324072017321,neutral,neutral,null_test
1990,hour,0.09285977669770493,neutral,neutral,null_test
1990,distribute,0.09463258163617055,moral,neutral,null_test
1990,distinction,0.09441863414168787,moral,neutral,null_test
1990,nod,0.10165066054842886,moral,neutral,null_test
1990,capture,0.09548484088417897,moral,neutral,null_test
1990,armament,0.09535113228662928,moral,neutral,null_test
1990,section,0.09169887602443583,neutral,neutral,null_test
1990,discreet,0.09618819016404548,moral,neutral,null_test
1990,work,0.09748098515310102,moral,neutral,null_test
1990,modification,0.09598045275844558,neutral,neutral,null_test
1990,gender,0.08741463295403791,moral,neutral,null_test
1990,swell,0.09220478712644548,neutral,neutral,null_test
1990,forum,0.09896338474533409,neutral,neutral,null_test
1990,domestic,0.09041219636563264,moral,neutral,null_test
1990,summary,0.09004185250011104,neutral,neutral,null_test
1990,ordinary,0.09150873705672062,moral,neutral,null_test
1990,surgeon,0.10224161685744498,neutral,neutral,null_test
1990,conjure,0.09467046614614537,moral,neutral,null_test
1990,hull,0.09197834411495734,neutral,neutral,null_test
1990,particular,0.08992747491994518,neutral,neutral,null_test
1990,membrane,0.09500203723726452,neutral,neutral,null_test
1990,domain,0.09797826978050928,moral,neutral,null_test
1990,dash,0.09030017430480136,neutral,neutral,null_test
1990,remark,0.09966720556508807,neutral,neutral,null_test
1990,metal,0.09303742557049327,neutral,neutral,null_test
1990,post,0.09257045216587113,moral,neutral,null_test
1990,cunning,0.09582088626196814,moral,neutral,null_test
1990,cavalry,0.09064031961327304,neutral,neutral,null_test
1990,fore,0.09655052010279207,neutral,neutral,null_test
1990,vacancy,0.09208919993804758,neutral,neutral,null_test
1990,premises,0.09443552167373663,moral,neutral,null_test
1990,bearer,0.0932325258284953,moral,neutral,null_test
1990,compact,0.10010328755356267,neutral,neutral,null_test
1990,lingering,0.09999282997426848,neutral,neutral,null_test
1990,narrow,0.0867602848655184,neutral,neutral,null_test
1990,venison,0.09463456241993311,neutral,neutral,null_test
1990,rod,0.09176614501387144,neutral,neutral,null_test
1990,factory,0.10538287414224602,neutral,neutral,null_test
1990,syllable,0.09567426001525946,neutral,neutral,null_test
1990,dusky,0.0972090963751551,neutral,neutral,null_test
1990,institute,0.09257971720463301,neutral,neutral,null_test
1990,colonial,0.09544145889200688,neutral,neutral,null_test
1990,hood,0.09341894865877941,neutral,neutral,null_test
1990,momentary,0.09065726718349547,moral,neutral,null_test
1990,debate,0.09841936191325923,neutral,neutral,null_test
1990,paste,0.09426853468832652,neutral,neutral,null_test
1990,saddle,0.08879811816323563,neutral,neutral,null_test
1990,ardent,0.09371828334619003,moral,neutral,null_test
1990,majority,0.09411914503465259,moral,neutral,null_test
1990,lend,0.10012024325226018,moral,neutral,null_test
1990,schoolmaster,0.09339258458206967,moral,neutral,null_test
1990,endure,0.09882323105786153,moral,neutral,null_test
1990,entry,0.08648608590295075,neutral,neutral,null_test
1990,inclined,0.09523499826377624,moral,neutral,null_test
1990,executive,0.09485880694529984,neutral,neutral,null_test
1990,arithmetic,0.09889414063059648,neutral,neutral,null_test
1990,brink,0.09672126250031254,moral,neutral,null_test
1990,impenetrable,0.09831577369386309,moral,neutral,null_test
1990,quarterly,0.0981272814704581,neutral,neutral,null_test
1990,superiority,0.09105111415215131,moral,neutral,null_test
1990,moor,0.09853217621792863,moral,neutral,null_test
1990,wheat,0.10197186565797334,neutral,neutral,null_test
1990,collar,0.09231543555254607,neutral,neutral,null_test
1990,catholic,0.09604142352460597,moral,neutral,null_test
1990,tin,0.0906903504692588,neutral,neutral,null_test
1990,empress,0.09134453122968396,moral,neutral,null_test
1990,move,0.09710016070305459,neutral,neutral,null_test
1990,metropolis,0.09973516337808204,neutral,neutral,null_test
1990,barley,0.09645350549965032,neutral,neutral,null_test
1990,cite,0.09696855547969785,neutral,neutral,null_test
1990,steps,0.09271394543823704,neutral,neutral,null_test
1990,fundamental,0.09086888463522601,neutral,neutral,null_test
1990,theology,0.09738072399387068,neutral,neutral,null_test
1990,management,0.0980563199699181,neutral,neutral,null_test
1990,organ,0.10100336439838735,neutral,neutral,null_test
1990,ox,0.09390091352921613,neutral,neutral,null_test
1990,shift,0.09870984749823611,neutral,neutral,null_test
1990,steward,0.09407490332625922,moral,neutral,null_test
1990,permanent,0.09063888719490924,moral,neutral,null_test
1990,adjoining,0.09404253088538304,neutral,neutral,null_test
1990,mud,0.09245095865740606,moral,neutral,null_test
1990,tooth,0.09444003782178936,neutral,neutral,null_test
1990,wrist,0.09207952755075235,neutral,neutral,null_test
1990,wall,0.09924224473416242,neutral,neutral,null_test
1990,price,0.09848366238389715,neutral,neutral,null_test
1990,fifteen,0.09252775140724608,neutral,neutral,null_test
1990,occurrence,0.09550300599055876,neutral,neutral,null_test
1990,due,0.09213165363195744,neutral,neutral,null_test
1990,gilded,0.09398277632042219,neutral,neutral,null_test
1990,scale,0.09183350770613621,neutral,neutral,null_test
1990,industry,0.0935751754513521,neutral,neutral,null_test
1990,chin,0.09861321319159565,neutral,neutral,null_test
1990,shadow,0.10023815855015102,neutral,neutral,null_test
1990,tool,0.09482681638802967,neutral,neutral,null_test
1990,street,0.09210102708130781,neutral,neutral,null_test
1990,cork,0.09057928375373246,neutral,neutral,null_test
1990,retreat,0.09912936288078478,moral,neutral,null_test
1990,barrel,0.10085038053806826,neutral,neutral,null_test
1990,ministry,0.09049086605679062,neutral,neutral,null_test
1990,plain,0.09495515607047486,neutral,neutral,null_test
1990,dark,0.09707053155619388,neutral,neutral,null_test
1990,meek,0.09372996914454941,moral,neutral,null_test
1990,lieutenant,0.09409090918993679,neutral,neutral,null_test
1990,officer,0.09641402015927047,neutral,neutral,null_test
1990,change,0.09783404293237118,neutral,neutral,null_test
