year,instance,predicted_class,true_class,test
2009,abuse,+care,-care,categorization
2009,damage,-loyalty,-care,categorization
2009,ruin,-authority,-care,categorization
2009,ruinous,-authority,-care,categorization
2009,detrimental,-sanctity,-care,categorization
2009,detriment,-authority,-care,categorization
2009,crush,-authority,-care,categorization
2009,attack,+sanctity,-care,categorization
2009,destroy,+sanctity,-care,categorization
2009,abandon,-authority,-care,categorization
2009,impair,-authority,-care,categorization
2009,exploit,-authority,-care,categorization
2009,exploits,-authority,-care,categorization
2009,exploited,-authority,-care,categorization
2009,exploiting,-authority,-care,categorization
2009,wound,-authority,-care,categorization
2009,unfair,-fairness,-fairness,categorization
2009,unequal,-fairness,-fairness,categorization
2009,bias,-fairness,-fairness,categorization
2009,unjust,-authority,-fairness,categorization
2009,injustice,-authority,-fairness,categorization
2009,bigotry,-authority,-fairness,categorization
2009,discrimination,-loyalty,-fairness,categorization
2009,discriminate,-authority,-fairness,categorization
2009,prejudice,-fairness,-fairness,categorization
2009,dishonest,-authority,-fairness,categorization
2009,unscrupulous,-authority,-fairness,categorization
2009,preference,-fairness,-fairness,categorization
2009,exclusion,-fairness,-fairness,categorization
2009,exclusive,-fairness,-fairness,categorization
2009,exclude,-authority,-fairness,categorization
2009,abandon,-authority,-loyalty,categorization
2009,foreign,+authority,-loyalty,categorization
2009,enemy,+sanctity,-loyalty,categorization
2009,betray,-authority,-loyalty,categorization
2009,treason,-authority,-loyalty,categorization
2009,traitor,-authority,-loyalty,categorization
2009,treachery,-authority,-loyalty,categorization
2009,individual,+loyalty,-loyalty,categorization
2009,deserted,-authority,-loyalty,categorization
2009,desert,-authority,-loyalty,categorization
2009,deceive,-authority,-loyalty,categorization
2009,deception,-authority,-loyalty,categorization
2009,spy,-authority,-loyalty,categorization
2009,betray,-authority,-authority,categorization
2009,treason,-authority,-authority,categorization
2009,traitor,-authority,-authority,categorization
2009,treachery,-authority,-authority,categorization
2009,deserted,-authority,-authority,categorization
2009,desert,-authority,-authority,categorization
2009,defiance,-authority,-authority,categorization
2009,rebel,-authority,-authority,categorization
2009,dissent,-authority,-authority,categorization
2009,overthrow,-authority,-authority,categorization
2009,subvert,-authority,-authority,categorization
2009,seditious,-authority,-authority,categorization
2009,sedition,-authority,-authority,categorization
2009,agitated,-authority,-authority,categorization
2009,illegal,-fairness,-authority,categorization
2009,lawless,-authority,-authority,categorization
2009,defy,-authority,-authority,categorization
2009,unfaithful,-authority,-authority,categorization
2009,alienate,-authority,-authority,categorization
2009,heretic,-authority,-authority,categorization
2009,oppose,-authority,-authority,categorization
2009,protest,-fairness,-authority,categorization
2009,refuse,-fairness,-authority,categorization
2009,denounce,-authority,-authority,categorization
2009,riot,-authority,-authority,categorization
2009,obstruct,-authority,-authority,categorization
2009,ruin,-authority,-sanctity,categorization
2009,ruinous,-authority,-sanctity,categorization
2009,exploit,-authority,-sanctity,categorization
2009,exploits,-authority,-sanctity,categorization
2009,exploited,-authority,-sanctity,categorization
2009,exploiting,-authority,-sanctity,categorization
2009,heretic,-authority,-sanctity,categorization
2009,disgust,-authority,-sanctity,categorization
2009,corruption,-authority,-sanctity,categorization
2009,disease,+care,-sanctity,categorization
2009,unclean,-authority,-sanctity,categorization
2009,dirt,-authority,-sanctity,categorization
2009,contagion,-authority,-sanctity,categorization
2009,indecent,-authority,-sanctity,categorization
2009,sin,+sanctity,-sanctity,categorization
2009,iniquity,-authority,-sanctity,categorization
2009,sinful,-authority,-sanctity,categorization
2009,sinner,-authority,-sanctity,categorization
2009,sins,+sanctity,-sanctity,categorization
2009,sinned,-authority,-sanctity,categorization
2009,whore,-authority,-sanctity,categorization
2009,impious,-authority,-sanctity,categorization
2009,profane,-authority,-sanctity,categorization
2009,gross,-loyalty,-sanctity,categorization
2009,sick,+sanctity,-sanctity,categorization
2009,adultery,-authority,-sanctity,categorization
2009,defile,-authority,-sanctity,categorization
2009,tramp,-authority,-sanctity,categorization
2009,prostitute,-authority,-sanctity,categorization
2009,wanton,-authority,-sanctity,categorization
2009,filth,-authority,-sanctity,categorization
2009,stain,-authority,-sanctity,categorization
2009,wickedness,-authority,-sanctity,categorization
2009,wicked,-authority,-sanctity,categorization
2009,wretched,-authority,-sanctity,categorization
2009,loosen,neutral,neutral,null_test
2009,pulley,neutral,neutral,null_test
2009,numerical,neutral,neutral,null_test
2009,cap,neutral,neutral,null_test
2009,ton,neutral,neutral,null_test
2009,circumstance,neutral,neutral,null_test
2009,induce,neutral,neutral,null_test
2009,manufacturing,neutral,neutral,null_test
2009,manufacture,neutral,neutral,null_test
2009,hose,neutral,neutral,null_test
2009,platform,neutral,neutral,null_test
2009,mat,neutral,neutral,null_test
2009,auto,neutral,neutral,null_test
2009,franchise,neutral,neutral,null_test
2009,spur,neutral,neutral,null_test
2009,ballistic,neutral,neutral,null_test
2009,vertical,neutral,neutral,null_test
2009,capricious,neutral,neutral,null_test
2009,diagnose,neutral,neutral,null_test
2009,horn,neutral,neutral,null_test
2009,beaver,neutral,neutral,null_test
2009,analyst,neutral,neutral,null_test
2009,reservation,neutral,neutral,null_test
2009,eleven,neutral,neutral,null_test
2009,yen,neutral,neutral,null_test
2009,traverse,neutral,neutral,null_test
2009,net,neutral,neutral,null_test
2009,credit,neutral,neutral,null_test
2009,minister,moral,neutral,null_test
2009,retail,neutral,neutral,null_test
2009,seal,neutral,neutral,null_test
2009,tempt,neutral,neutral,null_test
2009,rotation,neutral,neutral,null_test
2009,digestive,neutral,neutral,null_test
2009,med,neutral,neutral,null_test
2009,forge,neutral,neutral,null_test
2009,unchanged,neutral,neutral,null_test
2009,acquisition,neutral,neutral,null_test
2009,repose,neutral,neutral,null_test
2009,surge,neutral,neutral,null_test
2009,indication,neutral,neutral,null_test
2009,vent,neutral,neutral,null_test
2009,edifice,neutral,neutral,null_test
2009,vowel,neutral,neutral,null_test
2009,staple,neutral,neutral,null_test
2009,forty,neutral,neutral,null_test
2009,commune,neutral,neutral,null_test
2009,testament,neutral,neutral,null_test
2009,milky,neutral,neutral,null_test
2009,barometer,neutral,neutral,null_test
2009,treatment,moral,neutral,null_test
2009,customary,neutral,neutral,null_test
2009,pork,neutral,neutral,null_test
2009,bar,neutral,neutral,null_test
2009,psyche,neutral,neutral,null_test
2009,multitude,neutral,neutral,null_test
2009,pace,neutral,neutral,null_test
2009,column,neutral,neutral,null_test
2009,context,moral,neutral,null_test
2009,textbook,neutral,neutral,null_test
2009,seniority,neutral,neutral,null_test
2009,strand,neutral,neutral,null_test
2009,sill,neutral,neutral,null_test
2009,machine,neutral,neutral,null_test
2009,shout,neutral,neutral,null_test
2009,extension,neutral,neutral,null_test
2009,ruler,neutral,neutral,null_test
2009,convene,neutral,neutral,null_test
2009,depend,neutral,neutral,null_test
2009,invisible,neutral,neutral,null_test
2009,rug,neutral,neutral,null_test
2009,sophomore,neutral,neutral,null_test
2009,borough,neutral,neutral,null_test
2009,technical,neutral,neutral,null_test
2009,reduction,neutral,neutral,null_test
2009,project,moral,neutral,null_test
2009,interstate,neutral,neutral,null_test
2009,transfusion,neutral,neutral,null_test
2009,episode,neutral,neutral,null_test
2009,widen,neutral,neutral,null_test
2009,insistence,neutral,neutral,null_test
2009,financial,moral,neutral,null_test
2009,outskirts,neutral,neutral,null_test
2009,convention,moral,neutral,null_test
2009,revolving,neutral,neutral,null_test
2009,principle,moral,neutral,null_test
2009,inaugural,neutral,neutral,null_test
2009,interviewer,neutral,neutral,null_test
2009,pagan,neutral,neutral,null_test
2009,teeth,neutral,neutral,null_test
2009,chalk,neutral,neutral,null_test
2009,probability,neutral,neutral,null_test
2009,boar,neutral,neutral,null_test
2009,nitrate,neutral,neutral,null_test
2009,pact,neutral,neutral,null_test
2009,semester,neutral,neutral,null_test
2009,multiple,neutral,neutral,null_test
2009,fir,neutral,neutral,null_test
2009,toss,neutral,neutral,null_test
2009,tile,neutral,neutral,null_test
2009,observer,neutral,neutral,null_test
2009,trademark,neutral,neutral,null_test
2009,apartments,neutral,neutral,null_test
2009,priesthood,neutral,neutral,null_test
2009,council,moral,neutral,null_test
2009,reinforcement,neutral,neutral,null_test
2009,undergraduate,neutral,neutral,null_test
2009,preposterous,neutral,neutral,null_test
2009,semblance,neutral,neutral,null_test
2009,semantics,neutral,neutral,null_test
2009,stretch,neutral,neutral,null_test
2009,latch,neutral,neutral,null_test
2009,trunk,neutral,neutral,null_test
2009,scissors,neutral,neutral,null_test
2009,iron,neutral,neutral,null_test
2009,hydrogen,neutral,neutral,null_test
2009,voltage,neutral,neutral,null_test
2009,news,moral,neutral,null_test
2009,sovereign,neutral,neutral,null_test
2009,apparent,neutral,neutral,null_test
2009,placement,neutral,neutral,null_test
2009,forehead,neutral,neutral,null_test
2009,diffuse,neutral,neutral,null_test
2009,fence,neutral,neutral,null_test
2009,convent,neutral,neutral,null_test
2009,pharmacy,neutral,neutral,null_test
2009,programmer,neutral,neutral,null_test
2009,duel,neutral,neutral,null_test
2009,alteration,neutral,neutral,null_test
2009,limestone,neutral,neutral,null_test
2009,application,moral,neutral,null_test
2009,bag,neutral,neutral,null_test
2009,cluster,neutral,neutral,null_test
2009,fiddle,neutral,neutral,null_test
2009,hydraulic,neutral,neutral,null_test
2009,brass,neutral,neutral,null_test
2009,publisher,neutral,neutral,null_test
2009,bit,neutral,neutral,null_test
2009,granite,neutral,neutral,null_test
2009,examination,neutral,neutral,null_test
2009,eventual,neutral,neutral,null_test
2009,comparative,neutral,neutral,null_test
2009,supervise,neutral,neutral,null_test
2009,implement,neutral,neutral,null_test
2009,ozone,neutral,neutral,null_test
2009,bloodstream,neutral,neutral,null_test
2009,translator,neutral,neutral,null_test
2009,grail,neutral,neutral,null_test
2009,concern,moral,neutral,null_test
2009,reform,moral,neutral,null_test
2009,rope,neutral,neutral,null_test
2009,drake,neutral,neutral,null_test
2009,dorsal,neutral,neutral,null_test
2009,temperance,neutral,neutral,null_test
2009,background,neutral,neutral,null_test
2009,clinic,neutral,neutral,null_test
2009,manual,neutral,neutral,null_test
2009,cerebral,neutral,neutral,null_test
2009,director,moral,neutral,null_test
2009,discerning,neutral,neutral,null_test
2009,flank,neutral,neutral,null_test
2009,merge,neutral,neutral,null_test
2009,steel,neutral,neutral,null_test
2009,advisory,neutral,neutral,null_test
2009,regional,moral,neutral,null_test
2009,attic,neutral,neutral,null_test
2009,interval,neutral,neutral,null_test
2009,shorten,neutral,neutral,null_test
2009,sewing,neutral,neutral,null_test
2009,tactical,neutral,neutral,null_test
2009,liaison,neutral,neutral,null_test
2009,inconceivable,neutral,neutral,null_test
2009,testimony,neutral,neutral,null_test
2009,barrister,neutral,neutral,null_test
2009,intermediate,neutral,neutral,null_test
2009,cock,neutral,neutral,null_test
2009,brand,neutral,neutral,null_test
2009,recollect,neutral,neutral,null_test
2009,stately,neutral,neutral,null_test
2009,fluid,neutral,neutral,null_test
2009,gazette,neutral,neutral,null_test
2009,waiter,neutral,neutral,null_test
2009,diocese,neutral,neutral,null_test
2009,agenda,neutral,neutral,null_test
2009,dock,neutral,neutral,null_test
2009,hour,neutral,neutral,null_test
2009,distribute,neutral,neutral,null_test
2009,distinction,moral,neutral,null_test
2009,nod,neutral,neutral,null_test
2009,capture,neutral,neutral,null_test
2009,placenta,neutral,neutral,null_test
2009,bedding,neutral,neutral,null_test
2009,armament,neutral,neutral,null_test
2009,auditory,neutral,neutral,null_test
2009,whereabouts,neutral,neutral,null_test
2009,linear,neutral,neutral,null_test
2009,input,neutral,neutral,null_test
2009,section,neutral,neutral,null_test
2009,informal,neutral,neutral,null_test
2009,antibiotics,neutral,neutral,null_test
2009,discreet,neutral,neutral,null_test
2009,anvil,neutral,neutral,null_test
2009,work,moral,neutral,null_test
2009,slice,neutral,neutral,null_test
2009,adulthood,neutral,neutral,null_test
2009,localized,neutral,neutral,null_test
2009,invoke,neutral,neutral,null_test
2009,modification,neutral,neutral,null_test
2009,nutshell,neutral,neutral,null_test
2009,autonomy,neutral,neutral,null_test
2009,gender,moral,neutral,null_test
2009,pipeline,neutral,neutral,null_test
2009,rhetorical,neutral,neutral,null_test
2009,swell,neutral,neutral,null_test
2009,forum,neutral,neutral,null_test
2009,domestic,neutral,neutral,null_test
2009,summary,neutral,neutral,null_test
2009,monitor,neutral,neutral,null_test
2009,embargo,neutral,neutral,null_test
2009,patented,neutral,neutral,null_test
2009,ordinary,moral,neutral,null_test
2009,psychologist,neutral,neutral,null_test
2009,surgeon,neutral,neutral,null_test
2009,conjure,neutral,neutral,null_test
2009,hull,neutral,neutral,null_test
2009,membrane,neutral,neutral,null_test
2009,domain,neutral,neutral,null_test
2009,category,neutral,neutral,null_test
2009,dash,neutral,neutral,null_test
2009,urgency,neutral,neutral,null_test
2009,remark,neutral,neutral,null_test
2009,freshman,neutral,neutral,null_test
2009,metal,neutral,neutral,null_test
2009,post,moral,neutral,null_test
2009,chess,neutral,neutral,null_test
2009,cunning,neutral,neutral,null_test
2009,practitioner,neutral,neutral,null_test
2009,fuse,neutral,neutral,null_test
2009,network,neutral,neutral,null_test
2009,cavalry,neutral,neutral,null_test
2009,fore,neutral,neutral,null_test
2009,vacancy,neutral,neutral,null_test
2009,premises,neutral,neutral,null_test
2009,haul,neutral,neutral,null_test
2009,suggestive,neutral,neutral,null_test
2009,bearer,neutral,neutral,null_test
2009,compact,neutral,neutral,null_test
2009,lingering,neutral,neutral,null_test
2009,investigator,neutral,neutral,null_test
2009,narrow,neutral,neutral,null_test
2009,rod,neutral,neutral,null_test
2009,forefront,neutral,neutral,null_test
2009,factory,neutral,neutral,null_test
2009,bet,neutral,neutral,null_test
2009,bin,neutral,neutral,null_test
2009,pane,neutral,neutral,null_test
2009,revert,neutral,neutral,null_test
2009,syllable,neutral,neutral,null_test
2009,dusky,neutral,neutral,null_test
2009,chemist,neutral,neutral,null_test
2009,institute,moral,neutral,null_test
2009,colonial,neutral,neutral,null_test
2009,hood,neutral,neutral,null_test
2009,momentary,neutral,neutral,null_test
2009,safe,neutral,moral,null_test
2009,peace,moral,moral,null_test
2009,compassionate,neutral,moral,null_test
2009,compassion,neutral,moral,null_test
2009,sympathy,neutral,moral,null_test
2009,care,moral,moral,null_test
2009,caring,neutral,moral,null_test
2009,protect,moral,moral,null_test
2009,protector,neutral,moral,null_test
2009,protection,moral,moral,null_test
2009,shield,neutral,moral,null_test
2009,shelter,neutral,moral,null_test
2009,amity,neutral,moral,null_test
2009,secure,neutral,moral,null_test
2009,benefit,moral,moral,null_test
2009,defend,neutral,moral,null_test
2009,defender,neutral,moral,null_test
2009,defence,neutral,moral,null_test
2009,guard,neutral,moral,null_test
2009,preserve,neutral,moral,null_test
2009,fair,moral,moral,null_test
2009,fairly,neutral,moral,null_test
2009,fairness,neutral,moral,null_test
2009,equal,moral,moral,null_test
2009,justice,moral,moral,null_test
2009,justification,neutral,moral,null_test
2009,justifies,neutral,moral,null_test
2009,justifiable,neutral,moral,null_test
2009,reciprocal,neutral,moral,null_test
2009,impartiality,neutral,moral,null_test
2009,impartial,neutral,moral,null_test
2009,rights,moral,moral,null_test
2009,equity,neutral,moral,null_test
2009,equivalent,neutral,moral,null_test
2009,tolerant,neutral,moral,null_test
2009,balance,neutral,moral,null_test
2009,homologous,neutral,moral,null_test
2009,reasonable,neutral,moral,null_test
2009,constant,neutral,moral,null_test
2009,honest,neutral,moral,null_test
2009,nation,moral,moral,null_test
2009,family,moral,moral,null_test
2009,families,moral,moral,null_test
2009,familial,neutral,moral,null_test
2009,group,moral,moral,null_test
2009,loyal,neutral,moral,null_test
2009,patriot,neutral,moral,null_test
2009,communal,neutral,moral,null_test
2009,community,moral,moral,null_test
2009,companion,neutral,moral,null_test
2009,comrades,neutral,moral,null_test
2009,collective,neutral,moral,null_test
2009,joint,neutral,moral,null_test
2009,unison,neutral,moral,null_test
2009,unite,neutral,moral,null_test
2009,fellow,neutral,moral,null_test
2009,guild,neutral,moral,null_test
2009,solidarity,neutral,moral,null_test
2009,devote,neutral,moral,null_test
2009,member,moral,moral,null_test
2009,ally,neutral,moral,null_test
2009,preserve,neutral,moral,null_test
2009,loyal,neutral,moral,null_test
2009,obedience,neutral,moral,null_test
2009,obey,neutral,moral,null_test
2009,obedient,neutral,moral,null_test
2009,duty,moral,moral,null_test
2009,law,moral,moral,null_test
2009,lawful,neutral,moral,null_test
2009,legality,neutral,moral,null_test
2009,legal,moral,moral,null_test
2009,duties,moral,moral,null_test
2009,award,neutral,moral,null_test
2009,honor,neutral,moral,null_test
2009,respect,moral,moral,null_test
2009,respectful,neutral,moral,null_test
2009,respected,neutral,moral,null_test
2009,respects,neutral,moral,null_test
2009,order,moral,moral,null_test
2009,father,moral,moral,null_test
2009,mother,moral,moral,null_test
2009,mothers,moral,moral,null_test
2009,tradition,neutral,moral,null_test
2009,hierarchy,neutral,moral,null_test
2009,authority,moral,moral,null_test
2009,permit,neutral,moral,null_test
2009,permission,neutral,moral,null_test
2009,rank,neutral,moral,null_test
2009,leader,moral,moral,null_test
2009,lead,moral,moral,null_test
2009,class,moral,moral,null_test
2009,bourgeoisie,neutral,moral,null_test
2009,position,moral,moral,null_test
2009,compliance,neutral,moral,null_test
2009,command,neutral,moral,null_test
2009,supremacy,neutral,moral,null_test
2009,control,moral,moral,null_test
2009,submission,neutral,moral,null_test
2009,submit,neutral,moral,null_test
2009,commit,neutral,moral,null_test
2009,allegiance,neutral,moral,null_test
2009,serve,moral,moral,null_test
2009,abide,neutral,moral,null_test
2009,deference,neutral,moral,null_test
2009,defer,neutral,moral,null_test
2009,revered,neutral,moral,null_test
2009,idol,neutral,moral,null_test
2009,fear,moral,moral,null_test
2009,veneration,neutral,moral,null_test
2009,comply,neutral,moral,null_test
2009,preserve,neutral,moral,null_test
2009,piety,neutral,moral,null_test
2009,pious,neutral,moral,null_test
2009,purity,neutral,moral,null_test
2009,pure,neutral,moral,null_test
2009,clean,neutral,moral,null_test
2009,sacred,neutral,moral,null_test
2009,chaste,neutral,moral,null_test
2009,chastity,neutral,moral,null_test
2009,holy,moral,moral,null_test
2009,holiness,neutral,moral,null_test
2009,saint,neutral,moral,null_test
2009,wholesome,neutral,moral,null_test
2009,celibacy,neutral,moral,null_test
2009,virgin,neutral,moral,null_test
2009,virgins,neutral,moral,null_test
2009,integrity,neutral,moral,null_test
2009,modesty,neutral,moral,null_test
2009,abstinence,neutral,moral,null_test
2009,abstain,neutral,moral,null_test
2009,upright,neutral,moral,null_test
2009,maiden,neutral,moral,null_test
2009,virtuous,neutral,moral,null_test
2009,refined,neutral,moral,null_test
2009,decent,neutral,moral,null_test
2009,decency,neutral,moral,null_test
2009,immaculate,neutral,moral,null_test
2009,innocent,neutral,moral,null_test
2009,church,moral,moral,null_test
2009,harm,neutral,moral,null_test
2009,injure,neutral,moral,null_test
2009,injurious,neutral,moral,null_test
2009,suffer,neutral,moral,null_test
2009,war,moral,moral,null_test
2009,wars,moral,moral,null_test
2009,warlike,neutral,moral,null_test
2009,warring,neutral,moral,null_test
2009,fight,neutral,moral,null_test
2009,battle,neutral,moral,null_test
2009,violence,moral,moral,null_test
2009,violent,neutral,moral,null_test
2009,hurt,neutral,moral,null_test
2009,kill,neutral,moral,null_test
2009,kills,neutral,moral,null_test
2009,killed,moral,moral,null_test
2009,killing,neutral,moral,null_test
2009,endanger,neutral,moral,null_test
2009,cruel,neutral,moral,null_test
2009,brutal,neutral,moral,null_test
2009,abuse,moral,moral,null_test
2009,damage,neutral,moral,null_test
2009,ruin,neutral,moral,null_test
2009,ruinous,neutral,moral,null_test
2009,detrimental,neutral,moral,null_test
2009,detriment,neutral,moral,null_test
2009,crush,neutral,moral,null_test
2009,attack,neutral,moral,null_test
2009,destroy,neutral,moral,null_test
2009,abandon,neutral,moral,null_test
2009,impair,neutral,moral,null_test
2009,exploit,neutral,moral,null_test
2009,exploits,neutral,moral,null_test
2009,exploited,neutral,moral,null_test
2009,exploiting,neutral,moral,null_test
2009,wound,neutral,moral,null_test
2009,unfair,neutral,moral,null_test
2009,unequal,neutral,moral,null_test
2009,bias,neutral,moral,null_test
2009,unjust,neutral,moral,null_test
2009,injustice,neutral,moral,null_test
2009,bigotry,neutral,moral,null_test
2009,discrimination,neutral,moral,null_test
2009,discriminate,neutral,moral,null_test
2009,prejudice,neutral,moral,null_test
2009,dishonest,neutral,moral,null_test
2009,unscrupulous,neutral,moral,null_test
2009,preference,neutral,moral,null_test
2009,exclusion,neutral,moral,null_test
2009,exclusive,neutral,moral,null_test
2009,exclude,neutral,moral,null_test
2009,abandon,neutral,moral,null_test
2009,foreign,neutral,moral,null_test
2009,enemy,neutral,moral,null_test
2009,betray,neutral,moral,null_test
2009,treason,neutral,moral,null_test
2009,traitor,neutral,moral,null_test
2009,treachery,neutral,moral,null_test
2009,individual,moral,moral,null_test
2009,deserted,neutral,moral,null_test
2009,desert,neutral,moral,null_test
2009,deceive,neutral,moral,null_test
2009,deception,neutral,moral,null_test
2009,spy,neutral,moral,null_test
2009,betray,neutral,moral,null_test
2009,treason,neutral,moral,null_test
2009,traitor,neutral,moral,null_test
2009,treachery,neutral,moral,null_test
2009,deserted,neutral,moral,null_test
2009,desert,neutral,moral,null_test
2009,defiance,neutral,moral,null_test
2009,rebel,neutral,moral,null_test
2009,dissent,neutral,moral,null_test
2009,overthrow,neutral,moral,null_test
2009,subvert,neutral,moral,null_test
2009,seditious,neutral,moral,null_test
2009,sedition,neutral,moral,null_test
2009,agitated,neutral,moral,null_test
2009,illegal,neutral,moral,null_test
