year,instance,kernel_width,predicted_class,true_class,test
1990,latch,0.6774113932520894,neutral,neutral,null_test
1990,trunk,0.6725667327703886,neutral,neutral,null_test
1990,scissors,1.4740705009699488,neutral,neutral,null_test
1990,iron,1.2788124676185844,neutral,neutral,null_test
1990,hydrogen,0.6763452398980039,neutral,neutral,null_test
1990,news,0.6717850661214433,neutral,neutral,null_test
1990,sovereign,0.6754389745500825,neutral,neutral,null_test
1990,apparent,1.648699030465065,neutral,neutral,null_test
1990,placement,0.6659451529904209,neutral,neutral,null_test
1990,forehead,1.429757522248212,neutral,neutral,null_test
1990,fence,1.6197691858870367,neutral,neutral,null_test
1990,pharmacy,0.6705117966040286,neutral,neutral,null_test
1990,limestone,0.6690155818190113,neutral,neutral,null_test
1990,application,1.4940904438358813,neutral,neutral,null_test
1990,bag,0.6639151909115819,neutral,neutral,null_test
1990,cluster,1.637456843704919,neutral,neutral,null_test
1990,fiddle,0.6798902546043688,neutral,neutral,null_test
1990,brass,0.7128600074238449,neutral,neutral,null_test
1990,publisher,1.609516600158772,neutral,neutral,null_test
1990,bit,0.6692347040599665,neutral,neutral,null_test
1990,granite,0.6683153838835669,neutral,neutral,null_test
1990,examination,1.5548413536058536,neutral,neutral,null_test
1990,eventual,0.6787306805830426,neutral,neutral,null_test
1990,comparative,0.6965727415768845,neutral,neutral,null_test
1990,implement,1.3670071908351769,neutral,neutral,null_test
1990,ozone,0.6540008161394743,neutral,neutral,null_test
1990,translator,1.5324423030138572,neutral,neutral,null_test
1990,concern,0.6710476849879585,neutral,neutral,null_test
1990,reform,0.6699721438390995,neutral,neutral,null_test
1990,rope,0.6533780769840969,neutral,neutral,null_test
1990,background,1.4942429567325113,neutral,neutral,null_test
1990,clinic,0.9653652793955917,neutral,neutral,null_test
1990,manual,1.3372876467010884,neutral,neutral,null_test
1990,director,1.582565804916359,neutral,neutral,null_test
1990,flank,0.6744516757456492,neutral,neutral,null_test
1990,merge,1.1982861371653057,neutral,neutral,null_test
1990,steel,0.6484028891121765,neutral,neutral,null_test
1990,advisory,1.1836040574562288,neutral,neutral,null_test
1990,regional,1.0086752494858835,neutral,neutral,null_test
1990,attic,0.6720159708066921,neutral,neutral,null_test
1990,interval,0.6932913761655858,neutral,neutral,null_test
1990,sewing,0.6780735600167054,neutral,neutral,null_test
1990,tactical,0.6852179752598723,neutral,neutral,null_test
1990,liaison,1.663397903725571,neutral,neutral,null_test
1990,testimony,0.66178527267719,neutral,neutral,null_test
1990,intermediate,0.7071839651272792,neutral,neutral,null_test
1990,cock,1.4316688143164786,neutral,neutral,null_test
1990,brand,1.252736451146915,neutral,neutral,null_test
1990,stately,1.5328506169927705,neutral,neutral,null_test
1990,fluid,0.6793651280999478,neutral,neutral,null_test
1990,waiter,0.6846516998045077,neutral,neutral,null_test
1990,agenda,0.7007542249977532,neutral,neutral,null_test
1990,dock,0.6879746102656343,neutral,neutral,null_test
1990,hour,1.3733198356638092,neutral,neutral,null_test
1990,distribute,1.5429379006944464,neutral,neutral,null_test
1990,distinction,0.6890126052409171,neutral,neutral,null_test
1990,nod,0.6882936232481507,neutral,neutral,null_test
1990,capture,0.6955580676834873,neutral,neutral,null_test
1990,linear,0.647119183715104,neutral,neutral,null_test
1990,input,0.6859946776666815,neutral,neutral,null_test
1990,section,0.6701192232953628,neutral,neutral,null_test
1990,informal,1.4284815901996533,neutral,neutral,null_test
1990,antibiotics,0.6458709684584935,neutral,neutral,null_test
1990,work,1.5023066854684526,moral,neutral,null_test
1990,slice,0.6823604683381476,neutral,neutral,null_test
1990,adulthood,0.6574245127247144,neutral,neutral,null_test
1990,modification,1.5003071783375923,neutral,neutral,null_test
1990,autonomy,0.9808548387160914,neutral,neutral,null_test
1990,gender,0.6713643503789694,neutral,neutral,null_test
1990,pipeline,0.6562022148951779,neutral,neutral,null_test
1990,rhetorical,0.661003431930961,neutral,neutral,null_test
1990,swell,0.6569581311452388,neutral,neutral,null_test
1990,forum,0.6785704884030588,neutral,neutral,null_test
1990,domestic,1.652920756207165,neutral,neutral,null_test
1990,summary,0.8414712796970878,neutral,neutral,null_test
1990,monitor,0.7025014762608887,neutral,neutral,null_test
1990,embargo,1.2830949330169552,neutral,neutral,null_test
1990,ordinary,1.657252371048528,neutral,neutral,null_test
1990,psychologist,0.6679323049015529,neutral,neutral,null_test
1990,surgeon,1.03420555631556,neutral,neutral,null_test
1990,hull,0.6958271243785543,neutral,neutral,null_test
1990,domain,0.6699879063188183,neutral,neutral,null_test
1990,category,1.5469438494315497,neutral,neutral,null_test
1990,dash,1.508101098073877,neutral,neutral,null_test
1990,urgency,1.215215253306414,neutral,neutral,null_test
1990,remark,0.6877426116058731,neutral,neutral,null_test
1990,freshman,1.165927414027091,neutral,neutral,null_test
1990,metal,0.6745666869276192,neutral,neutral,null_test
1990,post,0.6658394323362535,neutral,neutral,null_test
1990,chess,0.6686262922293447,neutral,neutral,null_test
1990,cunning,1.2736164105783196,neutral,neutral,null_test
1990,practitioner,1.1282536509208851,neutral,neutral,null_test
1990,safe,0.6979236989814563,neutral,moral,null_test
1990,peace,0.8840134510045506,moral,moral,null_test
1990,compassion,1.2031446674567605,neutral,moral,null_test
1990,sympathy,0.6689182153619281,neutral,moral,null_test
1990,care,1.6026727554421374,neutral,moral,null_test
1990,caring,1.1731651792546116,neutral,moral,null_test
1990,protect,0.6645866520445048,neutral,moral,null_test
1990,protection,1.620040776760084,neutral,moral,null_test
1990,shield,0.67941598907468,neutral,moral,null_test
1990,shelter,0.6580000683527029,neutral,moral,null_test
1990,secure,0.6714035924082854,neutral,moral,null_test
1990,benefit,1.4006540881439498,neutral,moral,null_test
1990,defend,0.6777318245210787,neutral,moral,null_test
1990,defender,0.6756785657792008,neutral,moral,null_test
1990,guard,1.025150285267364,neutral,moral,null_test
1990,preserve,1.3401897357691759,neutral,moral,null_test
1990,fair,0.6608532092827084,neutral,moral,null_test
1990,fairly,0.6370567471715369,neutral,moral,null_test
1990,fairness,0.688975532205544,neutral,moral,null_test
1990,equal,0.6528319277614527,neutral,moral,null_test
1990,justice,0.6999851652908615,moral,moral,null_test
1990,justification,0.676456461440874,neutral,moral,null_test
1990,rights,1.3382131222879838,neutral,moral,null_test
1990,equity,0.7411587457364694,neutral,moral,null_test
1990,equivalent,0.6689287113154632,neutral,moral,null_test
1990,tolerant,0.6477240796058068,neutral,moral,null_test
1990,balance,1.2493193136364786,neutral,moral,null_test
1990,reasonable,1.5805905394328537,neutral,moral,null_test
1990,constant,1.4599387849927652,neutral,moral,null_test
1990,honest,1.1776301921875474,neutral,moral,null_test
1990,nation,1.2781270898921653,moral,moral,null_test
1990,family,0.6647687533567578,moral,moral,null_test
1990,families,1.3043759402482598,neutral,moral,null_test
1990,group,0.6610013107684604,neutral,moral,null_test
1990,loyal,0.6568562809215864,neutral,moral,null_test
1990,patriot,0.6953105626388958,neutral,moral,null_test
1990,communal,0.6881972201166,neutral,moral,null_test
1990,community,1.221303303421782,neutral,moral,null_test
1990,companion,0.6610797788557325,neutral,moral,null_test
1990,comrades,1.3551488557686244,neutral,moral,null_test
1990,collective,1.3148862078738925,neutral,moral,null_test
1990,joint,1.6238956090760581,neutral,moral,null_test
1990,unison,0.6469748169137761,neutral,moral,null_test
1990,fellow,0.6757490925950901,neutral,moral,null_test
1990,guild,0.6752875858951439,neutral,moral,null_test
1990,solidarity,0.6580662263731912,neutral,moral,null_test
1990,devote,1.6566634562099445,neutral,moral,null_test
1990,member,0.6676136877428388,neutral,moral,null_test
1990,ally,1.3209201828473447,neutral,moral,null_test
1990,preserve,0.6586061683780117,neutral,moral,null_test
1990,loyal,1.2935118564324588,neutral,moral,null_test
1990,obedience,1.605155617689072,neutral,moral,null_test
1990,obey,1.5472091526900458,neutral,moral,null_test
1990,duty,0.6876826583501894,moral,moral,null_test
1990,law,1.624912159522478,moral,moral,null_test
1990,legal,1.5877723397908077,neutral,moral,null_test
1990,duties,0.6566505856848416,neutral,moral,null_test
1990,award,0.6483427529567833,neutral,moral,null_test
1990,honor,0.662127399427486,neutral,moral,null_test
1990,respect,0.9471525182511852,neutral,moral,null_test
1990,respectful,1.3767690432706805,neutral,moral,null_test
1990,respected,0.6886287808248551,neutral,moral,null_test
1990,respects,1.491352037341943,neutral,moral,null_test
1990,order,1.2194846233268504,moral,moral,null_test
1990,father,1.0609905011428398,moral,moral,null_test
1990,mother,0.6789463108009005,neutral,moral,null_test
1990,mothers,1.352872104411555,neutral,moral,null_test
1990,tradition,0.654784716538262,neutral,moral,null_test
1990,hierarchy,1.4563137804572717,neutral,moral,null_test
1990,authority,1.1455552085323473,moral,moral,null_test
1990,permit,1.597856984033947,neutral,moral,null_test
1990,permission,1.1143048941428362,neutral,moral,null_test
1990,rank,0.6685447683258818,moral,moral,null_test
1990,leader,0.653500792693208,neutral,moral,null_test
1990,lead,0.6405342757426247,neutral,moral,null_test
1990,class,1.5957772914372408,neutral,moral,null_test
1990,position,0.6511619420187709,neutral,moral,null_test
1990,compliance,0.6842289374108486,neutral,moral,null_test
1990,command,0.6743949320976756,moral,moral,null_test
1990,control,1.4664242365070475,neutral,moral,null_test
1990,submission,0.6748588460708757,neutral,moral,null_test
1990,submit,1.4114301087815355,neutral,moral,null_test
1990,commit,1.6452663731110748,neutral,moral,null_test
1990,allegiance,1.59264536917813,neutral,moral,null_test
1990,serve,0.6847359050365251,neutral,moral,null_test
1990,fear,1.463340222860124,neutral,moral,null_test
1990,comply,0.6687815700426877,neutral,moral,null_test
1990,preserve,1.6337519079177394,neutral,moral,null_test
1990,purity,0.6847368216231915,neutral,moral,null_test
1990,pure,0.9998379667449628,neutral,moral,null_test
1990,clean,0.6639933760455854,neutral,moral,null_test
1990,sacred,0.6827914753192215,neutral,moral,null_test
1990,holy,1.6230716860733851,moral,moral,null_test
1990,saint,1.642406489799195,neutral,moral,null_test
1990,virgin,0.6754261068278062,neutral,moral,null_test
1990,integrity,1.5716501007889687,neutral,moral,null_test
1990,modesty,0.6670680642134178,neutral,moral,null_test
1990,upright,1.6429856241638199,neutral,moral,null_test
1990,maiden,1.5519412389268599,neutral,moral,null_test
1990,refined,0.6800976423164259,neutral,moral,null_test
1990,decent,0.6605964801670698,neutral,moral,null_test
1990,decency,0.684266328726026,neutral,moral,null_test
1990,innocent,1.6417386077368292,neutral,moral,null_test
1990,church,1.4643270620113047,moral,moral,null_test
1990,harm,0.6633884800371939,neutral,moral,null_test
1990,suffer,1.5157771602785637,neutral,moral,null_test
1990,war,1.2121611393377845,moral,moral,null_test
1990,wars,1.3675704531610982,neutral,moral,null_test
1990,fight,1.6701452978187568,neutral,moral,null_test
1990,battle,0.6626412587143343,moral,moral,null_test
1990,violence,1.466465954070168,neutral,moral,null_test
1990,violent,1.4226879703251516,neutral,moral,null_test
1990,hurt,1.4122850084525402,neutral,moral,null_test
1990,kill,0.6592987315382541,neutral,moral,null_test
1990,kills,1.5912729292018006,neutral,moral,null_test
1990,killed,0.6674875965609762,neutral,moral,null_test
1990,killing,0.661672848686045,neutral,moral,null_test
1990,cruel,1.42677718997646,neutral,moral,null_test
1990,brutal,0.6735614927535042,neutral,moral,null_test
1990,abuse,1.5822677157900646,neutral,moral,null_test
1990,damage,1.2146436934773244,neutral,moral,null_test
1990,ruin,0.6596956253520888,neutral,moral,null_test
1990,crush,1.4546623396279421,neutral,moral,null_test
1990,attack,0.5728276634742855,neutral,moral,null_test
1990,destroy,1.5942706860792062,neutral,moral,null_test
1990,abandon,0.6665270296436977,neutral,moral,null_test
1990,exploit,1.004823269857461,neutral,moral,null_test
1990,exploited,1.4460305353023006,neutral,moral,null_test
1990,wound,1.6651766590538775,neutral,moral,null_test
1990,unfair,0.8810657914060684,neutral,moral,null_test
1990,bias,1.3826419422415932,neutral,moral,null_test
1990,injustice,0.6719236354444361,neutral,moral,null_test
1990,discrimination,0.6731757721933342,neutral,moral,null_test
1990,prejudice,0.689088085516022,neutral,moral,null_test
1990,preference,0.6705084320898425,neutral,moral,null_test
1990,exclusion,0.6534139048776835,neutral,moral,null_test
1990,exclusive,0.6615839600956059,neutral,moral,null_test
1990,exclude,1.3803872725659179,neutral,moral,null_test
1990,abandon,0.6844207130223114,neutral,moral,null_test
1990,foreign,0.6708097931533092,neutral,moral,null_test
1990,enemy,0.6844839424648734,moral,moral,null_test
1990,betray,1.486052201964278,neutral,moral,null_test
1990,individual,1.4646524738364683,neutral,moral,null_test
1990,deserted,0.6639325480929156,neutral,moral,null_test
1990,desert,0.6645544377238134,neutral,moral,null_test
1990,deception,0.6431040435307601,neutral,moral,null_test
1990,spy,0.6650911048680116,neutral,moral,null_test
1990,betray,1.6120129042500937,neutral,moral,null_test
1990,deserted,0.6761812605336014,neutral,moral,null_test
1990,desert,1.5760541691044907,neutral,moral,null_test
1990,defiance,0.6585359210820664,neutral,moral,null_test
1990,rebel,1.5607846804615069,neutral,moral,null_test
1990,dissent,0.6939422159892422,neutral,moral,null_test
1990,agitated,1.5797414421863274,neutral,moral,null_test
1990,illegal,1.3984453224554756,neutral,moral,null_test
1990,oppose,1.3117526725634858,neutral,moral,null_test
1990,protest,1.655544780839251,neutral,moral,null_test
1990,refuse,0.64926330612537,neutral,moral,null_test
1990,riot,0.6615871807618697,neutral,moral,null_test
1990,ruin,1.5757400985417194,neutral,moral,null_test
1990,exploit,0.6826502080293441,neutral,moral,null_test
1990,exploited,1.269079123729234,neutral,moral,null_test
1990,disgust,1.5467473949472335,neutral,moral,null_test
1990,corruption,1.62606673779254,neutral,moral,null_test
1990,disease,0.6819268479726427,neutral,moral,null_test
1990,dirt,1.5717243181448097,neutral,moral,null_test
1990,sin,1.565706526071139,neutral,moral,null_test
1990,sins,1.0141401674020667,neutral,moral,null_test
